Gender,Age,Married,State,Number_of_Referrals,Tenure_in_Months,Value_Deal,Phone_Service,Multiple_Lines,Internet_Service,Internet_Type,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Total_Revenue
0,24.0,0,9,7.0,8.0,1,1,1,1,2,1,1,0,0,1,0,0,1,2,1,0,95.9000015258789,6954.14990234375,0.0,0.0,853.2000122070312,7807.35009765625
0,54.0,0,12,2.0,30.0,1,1,0,1,1,0,0,1,1,1,1,1,0,2,1,0,73.80000305175781,4616.0498046875,49.5099983215332,30.0,77.47000122070312,4674.009765625
0,61.0,1,15,0.0,36.0,1,1,1,1,2,0,1,0,0,0,0,0,1,0,1,0,80.1500015258789,385.0,0.0,0.0,57.70000076293945,442.70001220703125
0,23.0,0,9,10.0,3.0,1,1,1,1,0,1,0,1,1,0,1,1,1,2,0,1,75.3499984741211,4729.2998046875,0.0,0.0,1756.800048828125,6486.10009765625
1,76.0,0,4,0.0,6.0,1,1,1,1,2,1,1,1,0,0,1,0,1,2,1,1,102.6500015258789,7550.2998046875,0.0,0.0,2052.0,9602.2998046875
0,37.0,0,17,8.0,27.0,4,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,59.5,530.0499877929688,0.0,0.0,352.7099914550781,882.760009765625
0,56.0,1,10,3.0,36.0,1,1,1,1,2,0,0,0,0,0,0,0,1,0,1,0,75.25,576.7000122070312,0.0,0.0,150.55999755859375,727.260009765625
0,66.0,0,8,14.0,34.0,1,1,1,1,2,0,0,1,0,1,1,0,0,0,1,1,99.05000305175781,5295.7001953125,0.0,40.0,2077.919921875,7413.6201171875
0,58.0,0,21,3.0,7.0,1,1,1,0,2,0,0,0,0,0,0,0,0,2,0,0,24.950000762939453,1288.0,0.0,0.0,2261.85009765625,3549.85009765625
0,67.0,1,18,13.0,15.0,3,1,0,0,2,0,0,0,0,0,0,0,0,1,0,2,19.649999618530273,436.8999938964844,0.0,0.0,572.239990234375,1009.1400146484375
1,32.0,1,18,1.0,2.0,4,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,60.900001525878906,414.1000061035156,0.0,0.0,274.0199890136719,688.1199951171875
0,24.0,0,9,7.0,6.0,1,1,0,1,2,0,1,1,0,1,1,1,1,1,1,1,97.55000305175781,5598.0,0.0,0.0,238.25999450683594,5836.259765625
0,32.0,1,15,0.0,26.0,1,1,0,1,1,1,0,1,0,1,0,0,1,1,1,2,64.30000305175781,3410.60009765625,0.0,0.0,219.44000244140625,3630.0400390625
0,20.0,1,18,10.0,7.0,2,1,1,1,2,0,0,0,0,0,0,0,1,0,1,0,74.19999694824219,1993.25,0.0,0.0,475.0199890136719,2468.27001953125
0,22.0,1,2,13.0,3.0,1,1,1,1,2,0,0,0,0,0,0,0,1,0,1,1,76.0,2215.25,0.0,0.0,203.2899932861328,2418.5400390625
0,19.0,0,12,8.0,9.0,1,1,1,0,2,0,0,0,0,0,0,0,0,2,1,1,24.100000381469727,1551.5999755859375,0.0,0.0,814.3499755859375,2365.949951171875
1,55.0,1,18,5.0,29.0,1,1,1,1,2,1,1,1,0,1,1,1,1,1,0,0,109.80000305175781,6109.64990234375,0.0,0.0,2114.56005859375,8224.2099609375
0,72.0,0,12,9.0,14.0,1,1,1,1,2,0,1,0,0,1,1,0,0,0,1,0,99.69999694824219,2967.35009765625,0.0,80.0,1308.300048828125,4355.64990234375
0,24.0,1,19,0.0,8.0,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,19.899999618530273,400.29998779296875,0.0,0.0,1089.219970703125,1489.52001953125
0,19.0,0,15,13.0,10.0,1,1,1,1,2,1,1,1,1,1,1,1,1,2,0,1,113.94999694824219,6891.39990234375,0.0,0.0,2646.159912109375,9537.5595703125
0,62.0,1,17,9.0,7.0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,1,0,20.850000381469727,1327.4000244140625,0.0,0.0,529.969970703125,1857.3699951171875
0,18.0,0,7,9.0,5.0,1,1,0,1,1,0,1,0,1,0,0,0,1,1,1,1,55.150001525878906,1193.050048828125,0.0,0.0,737.6599731445312,1930.7099609375
0,31.0,1,21,6.0,10.0,1,1,1,1,2,1,0,1,1,1,1,1,1,0,1,1,109.5999984741211,5953.0,0.0,0.0,780.6400146484375,6733.64013671875
0,19.0,0,6,6.0,5.0,4,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,47.95000076293945,305.1000061035156,0.0,0.0,0.0,305.1000061035156
0,38.0,0,12,10.0,4.0,1,1,0,0,2,0,0,0,0,0,0,0,0,1,0,1,19.299999237060547,593.2000122070312,0.0,0.0,1448.3199462890625,2041.52001953125
1,65.0,1,19,6.0,28.0,2,1,1,0,2,0,0,0,0,0,0,0,0,1,0,0,25.350000381469727,723.2999877929688,0.0,0.0,128.10000610351562,851.4000244140625
0,38.0,0,19,4.0,20.0,2,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,50.75,2011.4000244140625,0.0,0.0,0.0,2011.4000244140625
1,63.0,1,7,0.0,28.0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,34.04999923706055,1113.949951171875,0.0,0.0,0.0,1113.949951171875
0,51.0,1,10,2.0,28.0,1,1,0,0,2,0,0,0,0,0,0,0,0,1,0,2,19.299999237060547,755.5,0.0,0.0,1239.93994140625,1995.43994140625
1,23.0,0,2,9.0,6.0,1,1,0,0,2,0,0,0,0,0,0,0,0,1,1,0,19.899999618530273,164.60000610351562,0.0,0.0,36.18000030517578,200.77999877929688
1,26.0,1,18,14.0,20.0,4,1,0,1,2,0,1,0,1,0,1,1,1,0,1,0,89.3499984741211,461.70001220703125,0.0,0.0,50.54999923706055,512.25
1,23.0,0,8,5.0,1.0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,20.049999237060547,95.55000305175781,0.0,0.0,110.80000305175781,206.35000610351562
1,21.0,1,7,4.0,3.0,4,1,1,1,0,0,0,0,0,1,0,1,1,0,1,0,85.6500015258789,181.5,0.0,0.0,80.86000061035156,262.3599853515625
0,59.0,1,19,8.0,34.0,3,1,1,1,2,0,0,0,0,0,0,0,1,1,1,1,-5.0,1783.5999755859375,0.0,0.0,433.8399963378906,2217.43994140625
1,46.0,1,21,12.0,35.0,4,1,1,1,2,1,0,0,0,0,0,0,0,0,1,0,81.1500015258789,784.4500122070312,0.0,50.0,309.05999755859375,1143.510009765625
0,46.0,0,5,11.0,26.0,4,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,19.049999237060547,157.64999389648438,0.0,0.0,281.5199890136719,439.1700134277344
0,73.0,1,9,3.0,34.0,4,1,0,1,2,1,1,0,0,0,0,0,1,0,0,0,80.69999694824219,374.79998779296875,0.0,0.0,181.35000610351562,556.1500244140625
0,39.0,0,17,5.0,24.0,1,1,1,1,2,0,0,1,1,1,1,1,1,2,1,0,104.05000305175781,6590.5,0.0,0.0,1095.5400390625,7686.0400390625
1,42.0,1,0,11.0,24.0,1,1,1,1,2,1,1,1,0,0,1,1,1,2,1,0,102.0999984741211,7149.35009765625,0.0,0.0,3360.56005859375,10509.91015625
1,73.0,1,0,3.0,32.0,1,1,1,1,2,1,1,1,0,1,1,1,1,0,1,0,109.4000015258789,7031.4501953125,0.0,0.0,1644.9300537109375,8676.3798828125
0,53.0,1,17,13.0,23.0,1,1,0,1,2,1,0,1,0,0,0,0,1,2,0,0,80.30000305175781,4513.64990234375,0.0,0.0,237.44000244140625,4751.08984375
0,49.0,0,5,8.0,1.0,0,1,0,1,2,1,1,0,1,1,1,1,1,2,0,0,105.5,7611.5498046875,0.0,0.0,1962.0,9573.5498046875
0,51.0,1,19,4.0,14.0,1,1,0,1,2,0,0,0,1,0,1,1,1,0,0,1,85.9000015258789,2196.449951171875,0.0,0.0,1098.760009765625,3295.2099609375
1,59.0,1,19,9.0,10.0,1,1,0,0,2,0,0,0,0,0,0,0,0,1,0,1,19.600000381469727,422.5,0.0,0.0,450.1199951171875,872.6199951171875
1,47.0,1,10,10.0,24.0,3,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,75.3499984741211,1025.949951171875,0.0,0.0,262.3599853515625,1288.31005859375
1,56.0,0,18,4.0,36.0,1,1,1,1,2,1,1,1,0,0,1,1,1,2,1,0,99.1500015258789,7422.10009765625,0.0,0.0,2077.919921875,9500.01953125
0,62.0,0,15,14.0,16.0,1,1,0,1,1,0,1,1,1,1,1,1,0,2,0,1,79.19999694824219,2497.199951171875,0.0,70.0,792.6699829101562,3359.8701171875
0,66.0,1,19,2.0,3.0,2,1,0,0,2,0,0,0,0,0,0,0,0,1,0,1,21.100000381469727,741.0,14.229999542236328,0.0,831.9500122070312,1558.719970703125
0,74.0,1,9,12.0,4.0,1,1,1,1,2,1,1,0,0,1,1,1,1,0,1,0,103.5,6548.64990234375,0.0,0.0,1228.800048828125,7777.4501953125
0,75.0,0,6,14.0,21.0,1,1,1,1,2,0,0,0,0,0,0,0,1,0,1,0,73.9000015258789,2217.14990234375,0.0,0.0,478.3299865722656,2695.47998046875
0,56.0,0,1,15.0,3.0,3,1,0,1,2,0,0,0,0,1,0,0,0,0,1,1,78.30000305175781,1033.949951171875,0.0,150.0,415.0899963378906,1599.0400390625
0,56.0,1,16,7.0,4.0,1,1,1,1,2,1,0,1,0,1,1,1,1,0,1,0,102.44999694824219,102.44999694824219,0.0,0.0,25.8799991607666,128.3300018310547
0,60.0,1,19,6.0,1.0,1,1,0,1,2,0,0,1,1,1,1,1,1,0,1,0,98.69999694824219,5669.5,0.0,0.0,392.0,6061.5
0,34.0,0,17,8.0,34.0,1,1,1,1,0,1,1,1,1,1,1,1,1,2,0,1,89.9000015258789,5958.85009765625,0.0,0.0,2399.760009765625,8358.6103515625
0,48.0,1,9,6.0,26.0,1,1,1,1,2,0,1,1,0,0,0,0,1,2,1,1,84.4000015258789,5746.75,0.0,0.0,1695.9200439453125,7442.669921875
0,30.0,1,2,11.0,5.0,1,1,0,1,0,0,0,1,1,0,1,1,1,2,0,1,66.5,2762.75,0.0,0.0,1459.9200439453125,4222.669921875
0,43.0,0,3,1.0,28.0,3,1,1,1,2,0,1,0,0,0,0,0,1,0,1,0,80.5,896.9000244140625,0.0,0.0,126.5,1023.4000244140625
1,52.0,0,12,8.0,32.0,1,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,20.850000381469727,1539.75,0.0,0.0,3182.219970703125,4721.97021484375
0,40.0,1,17,4.0,23.0,1,1,0,1,1,1,0,1,0,1,0,0,1,2,0,1,64.25,1024.0,0.0,0.0,372.9599914550781,1396.9599609375
0,41.0,0,6,13.0,31.0,1,1,1,1,2,1,0,0,0,1,1,1,1,1,1,1,99.6500015258789,6311.2001953125,0.0,0.0,90.08999633789062,6401.2900390625
0,23.0,0,0,9.0,2.0,0,1,1,1,2,0,1,0,1,1,1,1,1,1,1,0,106.5999984741211,7244.7001953125,0.0,0.0,1255.5799560546875,8500.2802734375
1,56.0,1,10,15.0,4.0,1,1,1,1,2,1,1,1,0,1,1,1,1,1,1,1,109.1500015258789,6557.75,0.0,0.0,2387.72998046875,8945.48046875
1,36.0,0,21,0.0,31.0,1,1,1,1,0,1,1,1,1,0,1,1,1,2,1,2,81.30000305175781,5129.2998046875,22.34000015258789,0.0,1063.0400390625,6170.0
1,46.0,1,12,5.0,31.0,1,1,1,1,1,0,1,0,1,1,1,1,1,2,0,0,-2.0,3902.449951171875,0.0,0.0,813.4000244140625,4715.85009765625
0,50.0,0,6,4.0,27.0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,30.25,368.8500061035156,0.0,0.0,0.0,368.8500061035156
1,21.0,0,19,0.0,9.0,1,1,0,0,2,0,0,0,0,0,0,0,0,1,0,1,20.049999237060547,552.9000244140625,0.0,0.0,467.1000061035156,1020.0
1,26.0,0,11,9.0,16.0,3,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,20.399999618530273,275.70001220703125,0.0,0.0,509.8800048828125,785.5800170898438
0,83.0,0,20,11.0,25.0,4,0,0,1,1,0,0,1,0,0,0,0,1,2,1,0,29.899999618530273,118.25,0.0,0.0,0.0,118.25
1,63.0,1,17,9.0,30.0,1,1,0,1,2,0,0,0,0,0,1,1,1,0,1,0,80.5999984741211,2244.949951171875,0.0,0.0,947.52001953125,3192.469970703125
1,70.0,1,19,6.0,13.0,1,1,1,1,2,0,0,0,0,0,0,0,1,2,1,0,72.94999694824219,3829.75,0.0,0.0,2193.8798828125,6023.6298828125
0,63.0,1,2,7.0,11.0,3,1,1,0,2,0,0,0,0,0,0,0,0,1,0,1,24.950000762939453,280.3999938964844,0.0,0.0,306.8399963378906,587.239990234375
0,59.0,1,2,5.0,31.0,1,1,0,0,2,0,0,0,0,0,0,0,0,1,0,1,19.350000381469727,295.54998779296875,0.0,0.0,655.2000122070312,950.75
0,64.0,0,12,4.0,9.0,1,1,1,1,2,1,1,0,1,1,1,1,1,0,1,0,109.6500015258789,5405.7998046875,0.0,0.0,1728.5,7134.2998046875
1,65.0,0,6,14.0,15.0,1,1,1,1,2,0,1,1,1,1,1,1,1,1,1,0,110.75,7053.35009765625,0.0,0.0,2963.60009765625,10016.9501953125
0,36.0,1,17,14.0,11.0,1,1,0,1,2,0,0,0,0,0,0,0,1,0,0,1,68.8499984741211,2958.949951171875,0.0,0.0,74.80000305175781,3033.75
1,40.0,1,7,12.0,13.0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,49.54999923706055,1210.4000244140625,0.0,0.0,345.3599853515625,1555.760009765625
0,52.0,0,18,5.0,7.0,1,1,0,0,2,0,0,0,0,0,0,0,0,1,1,0,20.399999618530273,930.4500122070312,0.0,0.0,1143.0,2073.449951171875
0,62.0,1,5,14.0,23.0,3,1,1,1,2,0,1,0,0,0,1,0,1,0,0,0,89.8499984741211,1424.949951171875,0.0,0.0,64.19999694824219,1489.1500244140625
1,45.0,1,17,2.0,22.0,3,1,1,0,2,0,0,0,0,0,0,0,0,0,1,1,24.850000381469727,493.3999938964844,21.31999969482422,0.0,505.3399963378906,977.4199829101562
1,60.0,0,7,0.0,24.0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,50.150001525878906,2139.10009765625,0.0,0.0,810.47998046875,2949.580078125
0,32.0,1,18,0.0,24.0,0,1,1,1,2,1,1,1,1,0,1,1,1,0,1,0,103.0999984741211,6595.0,0.0,0.0,2847.239990234375,9442.240234375
0,35.0,1,18,4.0,19.0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,49.099998474121094,679.5499877929688,0.0,0.0,145.64999389648438,825.2000122070312
0,51.0,0,19,15.0,13.0,1,1,0,0,2,0,0,0,0,0,0,0,0,2,0,1,20.899999618530273,1146.050048828125,0.0,0.0,2316.6298828125,3462.679931640625
0,35.0,1,17,4.0,1.0,1,1,0,1,1,0,0,1,0,0,1,1,1,0,1,0,59.45000076293945,3043.699951171875,0.0,0.0,487.239990234375,3530.93994140625
0,49.0,1,19,0.0,10.0,1,1,0,1,2,0,0,0,0,0,1,1,1,0,1,0,81.0999984741211,81.0999984741211,0.0,0.0,22.860000610351562,103.95999908447266
1,24.0,0,12,3.0,9.0,1,1,1,1,2,0,1,1,1,1,1,1,1,2,1,1,108.9000015258789,4854.2998046875,0.0,0.0,92.0,4946.2998046875
0,62.0,0,19,15.0,25.0,3,1,0,0,2,0,0,0,0,0,0,0,0,0,1,1,20.450000762939453,237.3000030517578,0.0,0.0,489.8299865722656,727.1300048828125
0,25.0,0,9,15.0,23.0,1,1,0,1,1,1,1,0,1,1,0,0,0,2,0,1,71.05000305175781,1524.8499755859375,16.90999984741211,140.0,364.3500061035156,2012.2900390625
1,74.0,0,4,6.0,36.0,1,1,1,1,2,0,1,1,1,1,1,0,1,1,0,1,110.9000015258789,7432.0498046875,0.0,0.0,653.4000244140625,8085.4501953125
0,60.0,0,18,6.0,20.0,0,1,1,1,1,1,1,1,1,0,1,1,0,2,1,0,82.30000305175781,5980.5498046875,0.0,140.0,2108.8798828125,8229.4296875
0,45.0,0,19,3.0,11.0,1,1,0,1,0,1,0,1,1,1,1,1,1,2,1,1,81.0,3533.60009765625,0.0,0.0,1170.449951171875,4704.0498046875
0,23.0,1,4,13.0,3.0,1,1,1,1,2,0,0,0,0,0,0,0,1,0,0,1,75.30000305175781,1570.699951171875,0.0,0.0,68.45999908447266,1639.1600341796875
0,45.0,1,16,13.0,33.0,4,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,44.75,333.6499938964844,0.0,0.0,200.89999389648438,534.5499877929688
0,50.0,0,17,13.0,7.0,1,1,0,1,2,0,1,1,1,1,0,0,1,0,1,1,94.8499984741211,890.5999755859375,0.0,0.0,157.22999572753906,1047.8299560546875
1,32.0,1,4,2.0,20.0,4,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,24.450000762939453,86.5999984741211,0.0,0.0,0.0,86.5999984741211
0,34.0,0,9,5.0,19.0,3,1,1,0,2,0,0,0,0,0,0,0,0,2,0,1,25.100000381469727,428.45001220703125,14.569999694824219,0.0,712.0800170898438,1125.9599609375
0,40.0,0,17,13.0,29.0,0,1,0,1,1,1,1,0,1,1,1,1,1,2,1,0,79.5999984741211,5515.7998046875,0.0,0.0,3260.60009765625,8776.400390625
1,35.0,1,6,7.0,30.0,1,1,1,1,2,1,1,1,0,0,0,0,1,1,0,0,89.44999694824219,5692.64990234375,0.0,0.0,883.2000122070312,6575.85009765625
0,25.0,0,12,14.0,36.0,1,1,0,0,2,0,0,0,0,0,0,0,0,2,0,1,19.350000381469727,309.25,0.0,0.0,360.0,669.25
0,42.0,0,1,14.0,25.0,4,1,0,1,0,0,0,0,0,1,1,1,1,0,1,0,66.25,546.4500122070312,0.0,0.0,205.75999450683594,752.2100219726562
0,66.0,1,6,8.0,11.0,1,1,0,0,2,0,0,0,0,0,0,0,0,2,0,1,20.299999237060547,1079.050048828125,0.0,0.0,174.89999389648438,1253.949951171875
0,67.0,1,12,7.0,3.0,1,1,0,1,2,0,0,0,1,0,0,0,1,0,1,1,75.6500015258789,399.45001220703125,0.0,0.0,148.75,548.2000122070312
1,48.0,1,16,7.0,9.0,1,1,0,1,2,0,0,1,0,1,1,1,0,0,1,0,94.69999694824219,740.2999877929688,0.0,80.0,155.9199981689453,976.219970703125
0,26.0,1,2,15.0,13.0,2,0,0,1,1,1,0,0,0,1,1,1,1,1,1,2,50.599998474121094,1288.75,0.0,0.0,0.0,1288.75
0,61.0,1,21,1.0,7.0,1,0,0,1,0,0,0,1,1,1,1,1,1,2,1,1,55.5,3166.89990234375,0.0,0.0,0.0,3166.89990234375
1,42.0,0,17,15.0,12.0,4,1,0,0,2,0,0,0,0,0,0,0,0,0,0,2,20.75,141.10000610351562,0.0,0.0,330.3299865722656,471.42999267578125
0,48.0,1,21,1.0,13.0,3,1,1,1,2,1,0,1,1,1,1,1,1,0,1,0,112.94999694824219,1882.550048828125,0.0,0.0,743.2000122070312,2625.75
1,36.0,1,12,2.0,7.0,4,1,0,1,1,0,1,0,1,1,0,0,1,0,1,0,66.6500015258789,520.9500122070312,0.0,0.0,246.39999389648438,767.3499755859375
0,35.0,0,19,0.0,30.0,1,1,1,0,2,0,0,0,0,0,0,0,0,2,0,1,25.850000381469727,1872.199951171875,5.730000019073486,0.0,2594.159912109375,4460.6298828125
1,70.0,0,19,0.0,30.0,0,1,1,1,2,0,1,1,1,1,1,1,1,2,1,0,108.0999984741211,7774.0498046875,0.0,0.0,1934.6400146484375,9708.6904296875
1,83.0,1,2,7.0,2.0,0,1,1,0,2,0,0,0,0,0,0,0,0,2,0,1,25.450000762939453,1789.6500244140625,0.0,0.0,2644.75,4434.39990234375
1,65.0,1,9,11.0,24.0,1,0,0,1,1,1,0,0,0,1,1,1,1,2,1,1,48.79999923706055,2555.050048828125,0.0,0.0,0.0,2555.050048828125
1,54.0,0,12,10.0,13.0,4,1,1,1,2,0,0,0,0,0,0,0,1,0,1,0,75.8499984741211,724.6500244140625,0.0,0.0,65.87999725341797,790.530029296875
0,27.0,0,7,8.0,32.0,4,1,1,1,2,0,0,0,0,0,1,1,1,0,0,1,85.80000305175781,85.80000305175781,0.0,0.0,34.470001220703125,120.2699966430664
0,82.0,1,17,12.0,2.0,4,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,79.5999984741211,195.0500030517578,0.0,0.0,63.81999969482422,258.8699951171875
0,45.0,0,18,14.0,30.0,3,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,54.25,1221.550048828125,0.0,0.0,895.3900146484375,2116.93994140625
0,60.0,0,6,4.0,6.0,1,1,1,1,2,0,0,0,1,1,0,0,1,0,1,0,91.6500015258789,1301.0,0.0,0.0,127.81999969482422,1428.8199462890625
1,31.0,1,9,15.0,20.0,1,1,1,1,2,0,0,0,0,0,0,0,1,0,1,0,74.3499984741211,74.3499984741211,0.0,0.0,14.020000457763672,88.37000274658203
1,62.0,0,19,15.0,29.0,1,1,0,1,0,1,1,0,1,1,0,0,1,0,1,1,69.9000015258789,3883.300048828125,0.0,0.0,1491.47998046875,5374.77978515625
1,57.0,0,12,15.0,31.0,1,1,0,1,1,1,1,1,0,0,1,1,1,2,0,0,70.94999694824219,4741.4501953125,0.0,0.0,811.9199829101562,5553.3701171875
0,76.0,0,17,2.0,27.0,1,1,1,1,2,0,0,0,0,0,0,0,1,0,1,0,-10.0,533.0499877929688,0.0,0.0,149.58999633789062,682.6400146484375
1,45.0,0,6,3.0,5.0,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,2,56.95000076293945,1889.5,0.0,0.0,581.0599975585938,2470.56005859375
0,26.0,0,5,0.0,25.0,1,1,0,1,2,1,1,0,0,0,0,0,1,1,1,1,81.44999694824219,4983.0498046875,14.149999618530273,0.0,2459.5400390625,7428.43994140625
1,65.0,1,15,13.0,13.0,4,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,45.650001525878906,45.650001525878906,0.0,0.0,14.119999885559082,59.77000045776367
0,74.0,0,19,9.0,19.0,1,1,1,1,2,0,0,0,0,0,0,0,1,2,1,0,75.0999984741211,1013.3499755859375,0.0,0.0,636.4400024414062,1649.7900390625
1,70.0,0,3,0.0,34.0,0,1,1,1,2,0,1,1,1,1,1,0,1,2,0,0,111.6500015258789,7943.4501953125,0.0,0.0,3226.320068359375,11169.76953125
0,41.0,0,21,7.0,17.0,1,1,0,1,2,0,0,1,0,1,1,1,1,0,1,0,92.94999694824219,4122.89990234375,0.0,0.0,1155.0,5277.89990234375
0,32.0,0,17,9.0,12.0,4,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,44.900001525878906,44.900001525878906,0.0,0.0,41.779998779296875,86.68000030517578
0,72.0,1,7,6.0,16.0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,45.04999923706055,770.5999755859375,0.0,0.0,695.8099975585938,1466.4100341796875
1,55.0,1,16,11.0,23.0,1,1,1,0,2,0,0,0,0,0,0,0,0,1,0,0,24.899999618530273,1174.800048828125,0.0,0.0,848.7000122070312,2023.5
1,33.0,1,9,9.0,19.0,4,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,44.54999923706055,220.75,0.0,0.0,120.27999877929688,341.0299987792969
0,44.0,0,12,3.0,30.0,1,1,0,0,2,0,0,0,0,0,0,0,0,2,0,1,19.100000381469727,780.0999755859375,45.599998474121094,0.0,1254.800048828125,1989.300048828125
1,72.0,0,2,15.0,31.0,1,1,1,1,2,0,1,1,1,1,1,0,1,0,1,0,110.75,4687.89990234375,0.0,0.0,624.3599853515625,5312.259765625
0,24.0,0,7,7.0,5.0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,55.20000076293945,528.3499755859375,0.0,0.0,94.0999984741211,622.4500122070312
1,53.0,0,21,7.0,17.0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,1,1,19.950000762939453,59.25,0.0,0.0,139.44000244140625,198.69000244140625
1,38.0,1,12,11.0,11.0,1,1,0,0,2,0,0,0,0,0,0,0,0,2,0,1,20.75,487.04998779296875,0.0,0.0,1140.239990234375,1627.2900390625
1,70.0,0,10,1.0,32.0,1,1,1,0,2,0,0,0,0,0,0,0,0,1,0,0,25.0,1260.699951171875,0.0,0.0,158.61000061035156,1419.31005859375
1,59.0,1,13,12.0,4.0,2,1,0,0,2,0,0,0,0,0,0,0,0,1,0,1,19.799999237060547,457.29998779296875,0.0,0.0,1188.199951171875,1645.5
1,30.0,1,9,15.0,23.0,1,1,0,0,2,0,0,0,0,0,0,0,0,2,0,0,19.450000762939453,1303.5,14.489999771118164,0.0,1646.4000244140625,2935.409912109375
0,72.0,1,17,15.0,7.0,1,1,0,1,2,0,0,0,0,0,0,0,1,0,0,0,70.55000305175781,3309.25,26.989999771118164,0.0,1266.6500244140625,4548.91015625
0,58.0,0,0,15.0,20.0,4,0,0,1,0,0,1,1,1,0,0,0,0,2,0,1,40.54999923706055,217.5,0.0,50.0,0.0,267.5
0,28.0,0,6,0.0,17.0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,19.399999618530273,93.4000015258789,0.0,0.0,90.16000366210938,183.55999755859375
1,56.0,0,0,1.0,12.0,1,0,0,1,1,1,1,1,1,1,1,1,1,2,1,0,62.5,4136.39990234375,0.0,0.0,0.0,4136.39990234375
0,67.0,0,1,9.0,7.0,1,1,1,1,2,0,0,0,0,1,1,0,1,0,1,0,93.19999694824219,2931.0,17.8799991607666,0.0,1079.6800537109375,3992.800048828125
1,26.0,1,0,14.0,31.0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,0,1,53.400001525878906,188.6999969482422,0.0,0.0,143.0399932861328,331.739990234375
1,39.0,0,5,12.0,29.0,1,1,1,1,2,0,0,1,0,1,0,0,1,1,1,1,89.5999984741211,1633.0,0.0,0.0,626.0399780273438,2259.0400390625
1,22.0,1,12,4.0,10.0,3,1,0,1,2,0,0,1,0,1,1,1,1,0,1,0,94.9000015258789,1048.8499755859375,0.0,0.0,402.20001220703125,1451.050048828125
1,66.0,0,0,9.0,31.0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,34.29999923706055,577.1500244140625,0.0,0.0,0.0,577.1500244140625
1,31.0,1,5,10.0,32.0,1,1,0,1,2,0,1,1,0,1,1,1,1,0,1,0,99.0,5038.14990234375,0.0,0.0,2158.830078125,7196.97998046875
1,43.0,0,0,8.0,26.0,1,1,0,1,2,0,1,0,0,1,1,1,1,0,1,0,92.8499984741211,5305.0498046875,0.0,0.0,2766.02001953125,8071.06982421875
1,51.0,0,6,15.0,29.0,4,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,19.850000381469727,138.85000610351562,0.0,0.0,142.3800048828125,281.2300109863281
1,56.0,0,2,13.0,21.0,2,1,0,1,1,1,0,0,0,1,0,0,1,1,1,0,62.150001525878906,2215.449951171875,0.0,0.0,858.5499877929688,3074.0
1,81.0,1,10,10.0,30.0,4,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,29.799999237060547,220.4499969482422,11.829999923706055,0.0,0.0,208.6199951171875
0,47.0,1,10,10.0,8.0,3,1,1,1,1,0,1,0,1,1,1,1,1,0,0,1,80.44999694824219,1137.050048828125,0.0,0.0,136.77999877929688,1273.8299560546875
1,41.0,0,17,8.0,17.0,3,1,0,1,0,0,0,0,0,1,1,1,1,0,1,0,64.9000015258789,716.0999755859375,0.0,0.0,149.16000366210938,865.260009765625
0,78.0,0,7,6.0,16.0,1,1,1,1,2,0,0,0,0,0,0,0,0,0,1,0,74.4000015258789,1692.5999755859375,0.0,0.0,111.9800033569336,1804.5799560546875
